wallet_txn_id,transaction_id,customer_id,merchant_id,wallet_provider,txn_type,amount,wallet_balance_after,timestamp,status
WLT0001018,TXN0004072,CUST00955,MER0089,Mobikwik,SPEND,66.03,7751.49,2025-05-22 11:00:59,success
WLT0001019,TXN0004073,CUST00869,,Amazon Pay Balance,P2P_TRANSFER,1007.75,5312.91,2025-04-19 16:49:45,FAILED
WLT0001020,TXN0004074,CUST01795,MER0049,Amazon Pay Balance,SPEND,435.77,17509.7,2025-03-16 06:22:50,success
WLT0001021,TXN0004075,CUST00767,,Paytm Wallet,P2P_TRANSFER,375.28,18905.49,2025-05-26 04:12:04,SUCCESS
WLT0001022,TXN0004076,CUST00022,,PhonePe Wallet,P2P_TRANSFER,376.66,1533.44,2025-03-12 02:20:30,success
WLT0001023,TXN0004079,CUST00193,MER0065,PhonePe Wallet,LOAD,467.75,1658.54,2025-04-08 15:11:12,success
WLT0001024,TXN0004081,CUST00560,,Amazon Pay Balance,P2P_TRANSFER,876.13,11596.74,2025-02-23 09:21:59,SUCCESS
WLT0001025,TXN0004083,CUST00090,MER0065,PhonePe Wallet,LOAD,605.18,12368.68,2025-02-23 05:44:33,success
WLT0001026,TXN0004084,CUST01281,,PhonePe Wallet,P2P_TRANSFER,1444.1,16117.17,2025-04-22 02:33:22,PENDING
WLT0001027,TXN0004088,CUST00356,MER0140,Amazon Pay Balance,LOAD,882.11,7729.15,2025-06-06 18:53:59,SUCCESS
WLT0001028,TXN0004091,CUST01508,,Amazon Pay Balance,P2P_TRANSFER,1700.8,4985.0,2025-06-15 05:40:56,Success
WLT0001029,TXN0004101,CUST00030,MER0104,Paytm Wallet,SPEND,202.31,9618.15,2025-03-22 20:27:55,SUCCESS
WLT0001030,TXN0004106,CUST00565,MER0130,Paytm Wallet,SPEND,849.32,17113.05,2025-03-21 11:15:01,SUCCESS
WLT0001031,TXN0004110,CUST01164,MER0023,Paytm Wallet,LOAD,1130.77,9600.96,2025-04-20 22:37:59,SUCCESS
WLT0001032,TXN0004111,CUST01906,MER0030,Mobikwik,LOAD,448.03,7692.5,2025-06-28 06:14:30,success
WLT0001033,TXN0004115,CUST00347,MER0056,Paytm Wallet,LOAD,390.1,8591.31,2025-05-04 21:02:31,success
WLT0001034,TXN0004120,CUST00110,MER0074,PhonePe Wallet,LOAD,332.09,9740.31,2025-02-04 13:33:32,Success
WLT0001035,TXN0004123,CUST01711,,PhonePe Wallet,P2P_TRANSFER,452.52,15960.85,2025-06-21 13:43:40,Success
WLT0001036,TXN0004125,CUST00532,MER0068,Paytm Wallet,SPEND,1027.14,11848.73,2025-01-18 22:40:17,SUCCESS
WLT0001037,TXN0004126,CUST01004,MER0094,PhonePe Wallet,SPEND,2578.7,3835.24,2025-03-09 17:48:06,success
WLT0001038,TXN0004127,CUST01582,MER0116,Paytm Wallet,LOAD,211.1,6107.3,2025-06-11 01:45:01,Failed
WLT0001039,TXN0004133,CUST00701,MER0129,Amazon Pay Balance,LOAD,287.74,1976.43,2025-04-18 02:41:40,Failed
WLT0001040,TXN0004134,CUST01700,MER0069,Mobikwik,SPEND,57.53,5759.55,2025-01-18 14:57:38,success
WLT0001041,TXN0004135,CUST01052,MER0067,Paytm Wallet,SPEND,1948.83,18994.25,2025-02-12 09:08:29,Success
WLT0001042,TXN0004137,CUST01889,,Paytm Wallet,P2P_TRANSFER,310.0,7030.37,2025-05-08 20:03:01,SUCCESS
WLT0001043,TXN0004139,CUST00287,MER0083,Amazon Pay Balance,LOAD,143.96,8834.78,2025-03-14 06:57:48,Failed
WLT0001044,TXN0004140,CUST01155,MER0009,Amazon Pay Balance,LOAD,745.66,5272.79,2025-03-04 14:21:45,Success
WLT0001045,TXN0004146,CUST00334,MER0048,Mobikwik,LOAD,721.99,9483.46,2025-05-27 00:47:04,SUCCESS
WLT0001046,TXN0004149,CUST01180,MER0103,Mobikwik,SPEND,2005.44,14440.97,2025-04-02 23:00:20,SUCCESS
WLT0001047,TXN0004150,CUST01709,,PhonePe Wallet,P2P_TRANSFER,418.15,19808.02,2025-05-21 11:09:35,FAILED
WLT0001048,TXN0004153,CUST00083,MER0060,Paytm Wallet,LOAD,366.62,10883.55,2025-05-29 04:38:38,SUCCESS
WLT0001049,TXN0004160,CUST01949,MER0036,Mobikwik,SPEND,166.22,18381.71,2025-01-26 05:20:06,success
WLT0001050,TXN0004165,CUST00339,MER0038,PhonePe Wallet,LOAD,852.1,4322.51,2025-02-08 21:57:43,success
WLT0001051,TXN0004177,CUST00498,MER0025,Amazon Pay Balance,SPEND,2534.51,16736.35,2025-03-17 06:13:31,Success
WLT0001052,TXN0004182,CUST00807,MER0089,Amazon Pay Balance,LOAD,320.6,348.3,2025-04-05 19:41:11,FAILED
WLT0001053,TXN0004183,CUST01372,MER0007,Mobikwik,LOAD,834.58,5972.87,2025-02-13 01:10:08,success
WLT0001054,TXN0004186,CUST00697,MER0001,Mobikwik,LOAD,635.06,7536.95,2025-04-29 13:26:46,SUCCESS
WLT0001055,TXN0004188,CUST00159,MER0036,Amazon Pay Balance,SPEND,745.35,9931.49,2025-04-08 01:56:03,failed
WLT0001056,TXN0004189,CUST00385,,Paytm Wallet,P2P_TRANSFER,120.38,13126.01,2025-02-28 15:07:57,Success
WLT0001057,TXN0004190,CUST00892,,Mobikwik,P2P_TRANSFER,447.62,18245.32,2025-03-16 13:52:47,success
WLT0001058,TXN0004191,CUST01340,,Amazon Pay Balance,P2P_TRANSFER,149.21,16379.84,2025-01-30 06:32:04,SUCCESS
WLT0001059,TXN0004194,CUST00535,MER0108,Mobikwik,SPEND,2214.6,13718.5,2025-02-04 20:36:51,SUCCESS
WLT0001060,TXN0004195,CUST00335,MER0133,PhonePe Wallet,LOAD,105.49,4845.95,2025-06-11 23:48:18,Pending
WLT0001061,TXN0004200,CUST01653,,Mobikwik,P2P_TRANSFER,389.19,3484.15,2025-03-03 22:46:04,SUCCESS
WLT0001062,TXN0004207,CUST01653,MER0116,PhonePe Wallet,SPEND,30.35,6857.3,2025-04-08 11:46:35,failed
WLT0001063,TXN0004212,CUST01382,,Paytm Wallet,P2P_TRANSFER,305.85,5007.17,2025-01-02 08:25:14,SUCCESS
WLT0001064,TXN0004215,CUST00100,MER0011,PhonePe Wallet,LOAD,1697.39,7923.81,2025-01-24 14:28:14,SUCCESS
WLT0001065,TXN0004219,CUST00872,MER0076,PhonePe Wallet,SPEND,-743.0,13704.46,2025-05-29 21:42:15,PENDING
WLT0001066,TXN0004222,CUST00731,MER0115,Mobikwik,LOAD,1484.05,4915.85,2025-03-05 00:53:50,SUCCESS
WLT0001067,TXN0004225,CUST00075,MER0102,PhonePe Wallet,LOAD,584.52,2905.47,2025-02-18 06:41:04,Success
WLT0001068,TXN0004226,CUST00359,,Mobikwik,P2P_TRANSFER,267.51,18182.33,2025-01-19 08:44:24,FAILED
WLT0001069,TXN0004228,CUST01011,MER0071,Amazon Pay Balance,LOAD,423.86,386.93,2025-03-09 01:37:00,Failed
WLT0001070,TXN0004231,CUST01691,MER0135,Amazon Pay Balance,SPEND,194.07,10411.83,2025-04-21 12:03:01,success
WLT0001071,TXN0004232,CUST00939,,Amazon Pay Balance,P2P_TRANSFER,653.42,12907.4,2025-03-05 10:00:45,Success
WLT0001072,TXN0004238,CUST01947,MER0021,Mobikwik,LOAD,63.23,15718.71,2025-06-12 12:01:08,failed
WLT0001073,TXN0004239,CUST01869,MER0030,Mobikwik,LOAD,962.55,5148.88,2025-06-04 02:39:10,success
WLT0001074,TXN0004241,CUST00621,MER0139,Mobikwik,SPEND,328.68,8477.8,2025-06-15 21:03:50,success
WLT0001075,TXN0004243,CUST01637,,Paytm Wallet,P2P_TRANSFER,4438.8,15683.34,2025-04-22 07:56:22,Success
WLT0001076,TXN0004249,CUST00584,,Amazon Pay Balance,P2P_TRANSFER,860.8,6954.96,2025-03-21 01:36:33,success
WLT0001077,TXN0004256,CUST00131,MER0118,PhonePe Wallet,SPEND,1741.72,12462.49,2025-04-25 03:52:42,pending
WLT0001078,TXN0004265,CUST00067,MER0147,Amazon Pay Balance,SPEND,191.93,8802.58,2025-01-16 06:20:32,success
WLT0001079,TXN0004267,CUST00708,,Paytm Wallet,P2P_TRANSFER,301.56,4366.95,2025-05-26 05:59:00,FAILED
WLT0001080,TXN0004271,CUST00320,MER0043,Amazon Pay Balance,SPEND,960.58,8804.91,2025-05-02 05:17:11,Success
WLT0001081,TXN0004275,CUST01524,MER0061,Mobikwik,SPEND,2630.16,15530.33,2025-03-14 20:57:06,success
WLT0001082,TXN0004276,CUST01887,MER0097,PhonePe Wallet,LOAD,1547.2,7764.19,2025-04-28 21:23:32,SUCCESS
WLT0001083,TXN0004282,CUST00837,MER0056,PhonePe Wallet,LOAD,552.4,13782.85,2025-03-23 04:51:36,Success
WLT0001084,TXN0004285,CUST00217,MER0082,Paytm Wallet,LOAD,854.38,2366.79,2025-04-08 12:54:33,success
WLT0001085,TXN0004286,CUST01097,MER0058,Mobikwik,SPEND,91.45,4236.63,2025-06-16 19:29:37,Success
WLT0001086,TXN0004288,CUST00951,,PhonePe Wallet,P2P_TRANSFER,282.06,15717.5,2025-06-29 12:43:00,SUCCESS
WLT0001087,TXN0004293,CUST00951,MER0026,Amazon Pay Balance,LOAD,319.85,17164.42,2025-03-16 10:33:23,Success
WLT0001088,TXN0004300,CUST01249,,Amazon Pay Balance,P2P_TRANSFER,1305.58,2174.26,2025-04-21 13:09:32,Success
WLT0001089,TXN0004303,CUST01522,MER0100,PhonePe Wallet,LOAD,1708.04,14218.04,2025-04-18 04:46:25,success
WLT0001090,TXN0004304,CUST01048,MER0042,Amazon Pay Balance,SPEND,190.7,13059.84,2025-03-30 21:21:27,success
WLT0001091,TXN0004308,CUST01832,,Paytm Wallet,P2P_TRANSFER,169.03,6474.81,2025-04-23 03:49:17,success
WLT0001092,TXN0004310,CUST01401,MER0062,Mobikwik,LOAD,270.98,11359.7,2025-06-04 17:08:26,SUCCESS
WLT0001093,TXN0004317,CUST01387,MER0134,Amazon Pay Balance,LOAD,501.16,266.81,2025-04-02 07:20:01,success
WLT0001094,TXN0004321,CUST01466,MER0137,Amazon Pay Balance,SPEND,344.03,6667.42,2025-05-19 19:02:33,Failed
WLT0001095,TXN0004323,CUST01696,MER0075,PhonePe Wallet,SPEND,553.84,18481.4,2025-06-07 14:37:15,failed
WLT0001096,TXN0004334,CUST00989,,Amazon Pay Balance,P2P_TRANSFER,548.84,12831.95,2025-01-19 20:38:18,failed
WLT0001097,TXN0004337,CUST00502,MER0088,Amazon Pay Balance,SPEND,222.82,13693.62,2025-02-27 08:09:38,SUCCESS
WLT0001098,TXN0004345,CUST00743,MER0079,PhonePe Wallet,SPEND,239.33,11720.07,2025-05-20 00:02:26,success
WLT0001099,TXN0004347,CUST00625,MER0113,PhonePe Wallet,LOAD,3147.71,8442.41,2025-05-11 17:42:22,SUCCESS
WLT0001100,TXN0004348,CUST00604,,PhonePe Wallet,P2P_TRANSFER,106.38,19760.77,2025-06-06 08:29:51,Success
WLT0001101,TXN0004350,CUST01245,,Paytm Wallet,P2P_TRANSFER,203.84,8894.91,2025-03-16 14:37:33,Success
WLT0001102,TXN0004351,CUST00527,MER0008,Mobikwik,LOAD,1254.89,8100.85,2025-06-15 05:34:14,success
WLT0001103,TXN0004352,CUST00434,MER0038,PhonePe Wallet,SPEND,2538.0,6020.15,2025-04-24 10:43:53,success
WLT0001104,TXN0004356,CUST00977,MER0044,Amazon Pay Balance,SPEND,689.61,13426.27,2025-03-08 20:09:04,PENDING
WLT0001105,TXN0004358,CUST01747,MER0134,Amazon Pay Balance,SPEND,436.19,5585.75,2025-03-14 16:39:21,SUCCESS
WLT0001106,TXN0004359,CUST00775,MER0125,Amazon Pay Balance,LOAD,440.93,9218.0,2025-05-06 21:39:12,success
WLT0001107,TXN0004362,CUST00778,,Amazon Pay Balance,P2P_TRANSFER,180.0,3934.19,2025-01-13 13:46:08,Success
WLT0001108,TXN0004363,CUST00702,,Mobikwik,P2P_TRANSFER,203.62,8285.59,2025-02-10 02:01:48,Success
WLT0001109,TXN0004366,CUST00404,MER0118,Mobikwik,LOAD,481.63,444.04,2025-04-21 13:38:00,SUCCESS
WLT0001110,TXN0004383,CUST00390,MER0017,Mobikwik,SPEND,345.08,18863.7,2025-06-25 22:55:22,success
WLT0001111,TXN0004384,CUST01850,,PhonePe Wallet,P2P_TRANSFER,131.26,6247.96,2025-02-28 18:58:04,success
WLT0001112,TXN0004386,CUST00500,MER0149,Paytm Wallet,LOAD,139.09,18804.96,2025-04-03 16:17:48,Success
WLT0001113,TXN0004393,CUST00441,MER0077,PhonePe Wallet,LOAD,52.2,4965.04,2025-04-21 13:16:00,Success
WLT0001114,TXN0004406,CUST01150,MER0113,Paytm Wallet,LOAD,968.93,10832.94,2025-01-22 15:29:17,failed
WLT0001115,TXN0004410,CUST01016,,Mobikwik,P2P_TRANSFER,710.02,17930.19,2025-01-13 17:31:45,Failed
WLT0001116,TXN0004413,CUST01766,MER0138,Mobikwik,SPEND,1346.7,6951.97,2025-06-09 17:23:47,SUCCESS
WLT0001117,TXN0004414,CUST00375,,Amazon Pay Balance,P2P_TRANSFER,124.99,9888.88,2025-01-22 02:37:59,success
WLT0001118,TXN0004423,CUST01357,,Mobikwik,P2P_TRANSFER,372.25,9397.83,2025-04-11 06:54:26,success
WLT0001119,TXN0004424,CUST00971,MER0107,Paytm Wallet,SPEND,1084.88,18422.88,2025-06-01 09:55:16,success
WLT0001120,TXN0004430,CUST01527,MER0079,Mobikwik,LOAD,350.51,7787.24,2025-03-24 14:01:54,Success
WLT0001121,TXN0004431,CUST01154,MER0107,Amazon Pay Balance,LOAD,807.92,16382.33,2025-01-02 02:26:09,success
WLT0001122,TXN0004438,CUST01706,MER0083,PhonePe Wallet,LOAD,1190.65,16040.43,2025-03-25 00:17:12,Success
WLT0001123,TXN0004448,CUST01966,MER0125,Mobikwik,LOAD,233.66,18289.47,2025-02-18 12:22:02,Success
WLT0001124,TXN0004450,CUST00208,,Amazon Pay Balance,P2P_TRANSFER,610.25,12923.9,2025-03-08 13:03:36,Success
WLT0001125,TXN0004452,CUST00898,MER0029,Mobikwik,LOAD,164.87,3854.45,2025-04-02 14:56:16,success
WLT0001126,TXN0004457,CUST01151,,Paytm Wallet,P2P_TRANSFER,275.54,2518.87,2025-02-17 14:50:20,SUCCESS
WLT0001127,TXN0004465,CUST01812,,Mobikwik,P2P_TRANSFER,1799.94,18586.84,2025-03-04 09:12:48,Success
WLT0001128,TXN0004475,CUST00066,MER0084,Paytm Wallet,LOAD,911.82,18603.52,2025-06-03 10:18:27,Success
WLT0001129,TXN0004479,CUST00189,MER0029,Mobikwik,LOAD,559.25,8503.31,2025-04-14 06:11:33,Success
WLT0001130,TXN0004480,CUST00325,MER0023,Amazon Pay Balance,SPEND,233.14,3629.76,2025-04-22 10:41:07,success
WLT0001131,TXN0004483,CUST00150,MER0111,Amazon Pay Balance,SPEND,1873.76,15605.48,2025-06-08 19:01:05,success
WLT0001132,TXN0004484,CUST00568,MER0039,Amazon Pay Balance,LOAD,346.72,8694.15,2025-05-07 07:17:14,SUCCESS
WLT0001133,TXN0004486,CUST01327,MER0117,Paytm Wallet,LOAD,333.32,5264.31,2025-04-13 11:19:31,success
WLT0001134,TXN0004489,CUST00602,,Mobikwik,P2P_TRANSFER,858.41,19621.56,2025-06-10 19:47:50,Pending
WLT0001135,TXN0004490,CUST00799,,Paytm Wallet,P2P_TRANSFER,1883.66,11014.98,2025-02-13 17:38:51,Success
WLT0001136,TXN0004492,CUST00531,MER0150,PhonePe Wallet,LOAD,506.78,3178.06,2025-05-11 23:34:34,success
WLT0001137,TXN0004493,CUST01573,MER0118,PhonePe Wallet,LOAD,230.12,440.5,2025-05-07 22:03:21,Success
WLT0001138,TXN0004494,CUST01363,,Amazon Pay Balance,P2P_TRANSFER,305.36,18217.78,2025-06-09 12:34:58,Success
WLT0001139,TXN0004495,CUST01177,MER0148,Paytm Wallet,LOAD,,9140.27,2025-01-30 15:11:23,Success
WLT0001140,TXN0004496,CUST00387,MER0053,Mobikwik,SPEND,109.75,432.3,2025-03-01 21:37:43,SUCCESS
WLT0001141,TXN0004501,CUST01783,MER0059,Paytm Wallet,SPEND,967.16,8908.53,2025-05-08 19:16:50,Success
WLT0001142,TXN0004507,CUST01709,MER0007,Amazon Pay Balance,SPEND,232.33,17709.34,2025-03-28 04:58:06,success
WLT0001143,TXN0004509,CUST00101,MER0103,Paytm Wallet,LOAD,678.24,10247.53,2025-02-08 13:43:08,success
WLT0001144,TXN0004514,CUST01058,,Paytm Wallet,P2P_TRANSFER,258.03,2239.66,2025-05-27 22:02:28,SUCCESS
WLT0001145,TXN0004515,CUST00430,,Amazon Pay Balance,P2P_TRANSFER,757.49,12183.31,2025-04-05 23:24:37,SUCCESS
WLT0001146,TXN0004522,CUST00015,MER0108,Amazon Pay Balance,LOAD,951.45,17789.61,2025-03-19 17:34:19,Success
WLT0001147,TXN0004524,CUST00739,MER0017,Mobikwik,LOAD,290.14,19167.69,2025-03-26 07:16:49,success
WLT0001148,TXN0004527,CUST01319,MER0121,PhonePe Wallet,LOAD,509.51,2732.0,2025-01-04 01:51:59,success
WLT0001149,TXN0004529,CUST01326,MER0012,Paytm Wallet,LOAD,544.26,5036.06,2025-01-28 07:52:35,success
WLT0001150,TXN0004535,CUST01644,,Paytm Wallet,P2P_TRANSFER,229.39,12240.11,2025-05-24 15:56:50,Success
WLT0001151,TXN0004536,CUST01354,,Amazon Pay Balance,P2P_TRANSFER,566.24,5932.83,2025-04-30 22:00:54,success
WLT0001152,TXN0004538,CUST00354,,PhonePe Wallet,P2P_TRANSFER,604.05,16540.62,2025-04-11 16:50:58,Success
WLT0001153,TXN0004548,CUST01821,MER0037,Paytm Wallet,SPEND,1118.14,17988.71,2025-06-27 09:34:37,success
WLT0001154,TXN0004549,CUST00835,,PhonePe Wallet,P2P_TRANSFER,632.95,17466.57,2025-03-15 05:07:07,SUCCESS
WLT0001155,TXN0004550,CUST01562,MER0135,Amazon Pay Balance,LOAD,1125.66,11360.87,2025-02-02 23:02:48,Success
WLT0001156,TXN0004556,CUST00276,MER0001,PhonePe Wallet,LOAD,472.85,3555.14,2025-03-02 11:22:23,success
WLT0001157,TXN0004557,CUST00976,MER0066,PhonePe Wallet,SPEND,4134.02,10853.57,2025-01-25 21:26:55,SUCCESS
WLT0001158,TXN0004558,CUST00662,MER0094,Paytm Wallet,LOAD,561.21,4381.58,2025-04-30 03:37:40,Success
WLT0001159,TXN0004561,CUST00258,,Amazon Pay Balance,P2P_TRANSFER,681.26,8144.02,2025-01-26 04:56:50,Success
WLT0001160,TXN0004572,CUST00865,MER0038,Mobikwik,LOAD,267.78,14759.05,2025-04-23 12:03:11,Success
WLT0001161,TXN0004574,CUST01856,MER0013,PhonePe Wallet,LOAD,338.6,14574.35,2025-06-04 05:12:58,SUCCESS
WLT0001162,TXN0004575,CUST00406,MER0004,PhonePe Wallet,LOAD,1543.08,5994.36,2025-01-28 18:12:57,Success
WLT0001163,TXN0004580,CUST01757,MER0148,Paytm Wallet,SPEND,3990.47,16259.32,2025-03-20 18:29:52,success
WLT0001164,TXN0004583,CUST00901,,Amazon Pay Balance,P2P_TRANSFER,1290.37,14621.17,2025-02-24 05:39:23,success
WLT0001165,TXN0004584,CUST01343,MER0087,Paytm Wallet,LOAD,2299.78,8715.82,2025-03-07 11:43:13,success
WLT0001166,TXN0004585,CUST01828,,PhonePe Wallet,P2P_TRANSFER,155.58,7144.39,2025-03-08 05:05:45,Success
WLT0001167,TXN0004589,CUST01064,,Amazon Pay Balance,P2P_TRANSFER,578.31,8417.11,2025-06-01 20:10:15,SUCCESS
WLT0001168,TXN0004590,CUST00749,MER0007,Paytm Wallet,SPEND,1049.75,13348.0,2025-04-16 12:02:56,Success
WLT0001169,TXN0004591,CUST00259,,Mobikwik,P2P_TRANSFER,296.82,19432.65,2025-03-30 19:47:39,Success
WLT0001170,TXN0004596,CUST01925,,Paytm Wallet,P2P_TRANSFER,1502.86,67.77,2025-06-18 08:21:40,Success
WLT0001171,TXN0004597,CUST01991,MER0102,Paytm Wallet,LOAD,706.86,18718.54,2025-06-09 05:36:03,SUCCESS
WLT0001172,TXN0004602,CUST01231,MER0145,Paytm Wallet,SPEND,882.76,17396.07,2025-06-16 23:32:47,success
WLT0001173,TXN0004605,CUST01105,,PhonePe Wallet,P2P_TRANSFER,782.11,11346.68,2025-04-14 02:02:01,success
WLT0001174,TXN0004622,CUST00329,MER0063,Paytm Wallet,LOAD,860.74,769.03,2025-03-17 23:18:08,success
WLT0001175,TXN0004624,CUST00859,MER0050,Amazon Pay Balance,SPEND,2517.83,2029.32,2025-02-18 06:26:07,FAILED
WLT0001176,TXN0004626,CUST00464,MER0071,Mobikwik,SPEND,553.58,15635.22,2025-01-28 06:29:57,Success
WLT0001177,TXN0004629,CUST00311,,Amazon Pay Balance,P2P_TRANSFER,1635.23,10320.49,2025-01-28 15:40:17,SUCCESS
WLT0001178,TXN0004638,CUST00145,MER0088,Paytm Wallet,LOAD,895.34,8434.29,2025-06-19 22:53:34,Success
WLT0001179,TXN0004639,CUST00558,MER0011,Paytm Wallet,SPEND,1918.19,13406.69,2025-03-16 01:55:36,SUCCESS
WLT0001180,TXN0004645,CUST00212,,Paytm Wallet,P2P_TRANSFER,710.96,5502.47,2025-05-23 02:14:43,Success
WLT0001181,TXN0004646,CUST01236,MER0093,Mobikwik,LOAD,1065.71,6527.82,2025-02-16 20:30:17,Pending
WLT0001182,TXN0004647,CUST01781,MER0127,PhonePe Wallet,LOAD,190.88,13660.22,2025-06-12 11:20:49,FAILED
WLT0001183,TXN0004652,CUST00516,MER0085,Amazon Pay Balance,LOAD,2599.39,16202.89,2025-03-23 11:41:20,success
WLT0001184,TXN0004660,CUST01243,MER0097,PhonePe Wallet,LOAD,181.42,19163.33,2025-04-28 19:05:26,SUCCESS
WLT0001185,TXN0004662,CUST01233,,PhonePe Wallet,P2P_TRANSFER,824.08,19068.93,2025-06-12 18:19:17,Success
WLT0001186,TXN0004666,CUST01378,MER0108,PhonePe Wallet,SPEND,522.26,14658.6,2025-06-08 07:29:48,Success
WLT0001187,TXN0004669,CUST00944,MER0134,PhonePe Wallet,SPEND,245.26,18192.05,2025-01-08 05:43:11,Success
WLT0001188,TXN0004670,CUST01926,MER0111,PhonePe Wallet,SPEND,489.33,2251.58,2025-05-10 22:05:04,Success
WLT0001189,TXN0004673,CUST01292,MER0026,Paytm Wallet,LOAD,134.46,18352.82,2025-02-26 18:06:31,Pending
WLT0001190,TXN0004679,CUST00914,MER0084,Amazon Pay Balance,LOAD,292.22,167.45,2025-03-30 23:23:17,SUCCESS
WLT0001191,TXN0004680,CUST01432,MER0068,Mobikwik,SPEND,398.45,15370.76,2025-05-30 05:59:15,Success
WLT0001192,TXN0004685,CUST01024,MER0086,Mobikwik,SPEND,238.94,10317.25,2025-03-10 07:31:43,SUCCESS
WLT0001193,TXN0004703,CUST00192,,Amazon Pay Balance,P2P_TRANSFER,447.27,11982.01,2025-04-27 02:44:21,success
WLT0001194,TXN0004704,CUST01874,MER0104,Amazon Pay Balance,LOAD,136.38,13571.86,2025-06-15 11:34:51,SUCCESS
WLT0001195,TXN0004707,CUST00813,,Mobikwik,P2P_TRANSFER,543.76,15054.12,2025-03-16 19:20:57,failed
WLT0001196,TXN0004710,CUST00461,MER0011,PhonePe Wallet,SPEND,412.8,2656.51,2025-02-17 17:59:37,SUCCESS
WLT0001197,TXN0004714,CUST01793,,Paytm Wallet,P2P_TRANSFER,190.0,13851.67,2025-05-06 19:24:35,Failed
WLT0001198,TXN0004717,CUST01976,,PhonePe Wallet,P2P_TRANSFER,3123.17,7483.18,2025-04-29 21:09:15,Success
WLT0001199,TXN0004729,CUST01963,MER0083,PhonePe Wallet,LOAD,1160.6,15969.24,2025-06-16 23:37:57,SUCCESS
WLT0001200,TXN0004733,CUST00975,MER0027,Mobikwik,SPEND,305.61,11437.9,2025-06-06 18:04:27,success
WLT0001201,TXN0004740,CUST01953,MER0006,Paytm Wallet,LOAD,596.46,9610.48,2025-04-19 17:35:48,SUCCESS
WLT0001202,TXN0004741,CUST00919,MER0015,PhonePe Wallet,SPEND,236.3,8251.8,2025-06-23 22:55:28,Success
WLT0001203,TXN0004753,CUST00296,MER0081,Amazon Pay Balance,SPEND,649.42,755.97,2025-06-17 12:37:55,SUCCESS
WLT0001204,TXN0004758,CUST01496,,Paytm Wallet,P2P_TRANSFER,1031.86,19510.9,2025-02-07 18:59:24,FAILED
WLT0001205,TXN0004763,CUST00193,MER0147,Amazon Pay Balance,SPEND,1199.27,4585.05,2025-05-17 02:33:50,SUCCESS
WLT0001206,TXN0004769,CUST01449,MER0065,Mobikwik,SPEND,300.07,3101.54,2025-04-08 00:41:09,Success
WLT0001207,TXN0004783,CUST01097,,Mobikwik,P2P_TRANSFER,287.46,12000.42,2025-03-09 00:58:19,Success
WLT0001208,TXN0004798,CUST00797,MER0030,Amazon Pay Balance,LOAD,4189.38,4019.23,2025-05-10 20:23:29,SUCCESS
WLT0001209,TXN0004800,CUST00505,MER0062,Amazon Pay Balance,LOAD,1023.45,18225.5,2025-06-08 18:13:28,FAILED
WLT0001210,TXN0004815,CUST00049,MER0083,Amazon Pay Balance,LOAD,426.93,17607.85,2025-04-19 23:37:42,Success
WLT0001211,TXN0004827,CUST01042,MER0046,PhonePe Wallet,SPEND,63.07,13190.93,2025-04-09 18:55:34,success
WLT0001212,TXN0004831,CUST00454,MER0019,Paytm Wallet,SPEND,799.05,8445.36,2025-05-19 15:38:32,SUCCESS
WLT0001213,TXN0004832,CUST00417,MER0147,PhonePe Wallet,LOAD,267.46,3058.24,2025-05-05 08:34:43,SUCCESS
WLT0001214,TXN0004833,CUST01256,,Amazon Pay Balance,P2P_TRANSFER,1099.38,4374.89,2025-06-29 01:14:01,Success
WLT0001215,TXN0004849,CUST01230,,Mobikwik,P2P_TRANSFER,67.98,2267.17,2025-05-15 11:23:30,Success
WLT0001216,TXN0004853,CUST01306,,Paytm Wallet,P2P_TRANSFER,92.4,2727.21,2025-01-31 20:38:19,success
WLT0001217,TXN0004855,CUST00376,MER0043,Mobikwik,SPEND,342.98,14769.34,2025-05-24 17:04:59,Success
WLT0001218,TXN0004861,CUST01137,MER0052,Mobikwik,LOAD,1072.55,3529.93,2025-01-25 16:23:56,success
WLT0001219,TXN0004866,CUST01562,MER0018,Amazon Pay Balance,SPEND,1151.32,2743.98,2025-02-16 22:38:42,Success
WLT0001220,TXN0004869,CUST01223,MER0129,Mobikwik,SPEND,220.7,12206.25,2025-05-29 21:30:04,SUCCESS
WLT0001221,TXN0004876,CUST00779,,Amazon Pay Balance,P2P_TRANSFER,628.5,9904.7,2025-02-26 15:54:45,Success
WLT0001222,TXN0004877,CUST01036,,PhonePe Wallet,P2P_TRANSFER,157.12,9093.7,2025-02-05 17:19:49,Success
WLT0001223,TXN0004878,CUST01285,,Amazon Pay Balance,P2P_TRANSFER,588.69,9689.63,2025-05-08 18:33:33,SUCCESS
WLT0001224,TXN0004888,CUST01911,MER0010,PhonePe Wallet,LOAD,1419.99,1805.41,2025-01-28 20:41:43,Success
WLT0001225,TXN0004890,CUST00479,,Paytm Wallet,P2P_TRANSFER,772.9,12220.87,2025-01-01 15:56:34,SUCCESS
WLT0001226,TXN0004893,CUST01756,,PhonePe Wallet,P2P_TRANSFER,397.69,2384.03,2025-05-03 00:01:39,success
WLT0001227,TXN0004909,CUST00088,MER0139,Amazon Pay Balance,SPEND,855.64,11284.93,2025-06-15 09:08:00,Failed
